,Country,Country code,Job,Currency Notation,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert,Avg. salary (USD),Max. salary (USD),Min. salary (USD)
835,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Edinburgh, Scotland: Edinburgh",+11%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
836,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Bristol, England: Bristol",+6%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
837,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Manchester, England: Manchester",+4%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
838,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Glasgow, Scotland: Glasgow",+1%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
839,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Birmingham, England: Birmingham",-9%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
840,UNITED KINGDOMS,UK,Chartered_Accountant,£,35002.0,24000.0,55000.0,"Belfast, Northern Ireland: Belfast",-10%,54.5%,45.5%,"['Financial Analysis', 'Microsoft Excel', 'Account Management', 'Financial Reporting', 'Auditing', 'Tax Compliance', 'Bookkeeping', 'Accounting', 'Sage 50 Accounting', 'Tax Preparation']",1.28,44802.56,70400.0,30720.0
841,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"London, England",+22%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
842,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"London, England: London",+20%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
843,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"Reading, England: Berkshire",-2%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
844,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"Glasgow, Scotland: Glasgow",-9%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
845,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"Manchester, England: Manchester",-16%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
846,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"Edinburgh, Scotland: Edinburgh",-19%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
847,UNITED KINGDOMS,UK,Financial_Analyst,£,31723.0,22000.0,51000.0,"Belfast, Northern Ireland: Belfast",-25%,64.4%,35.1%,"['Financial Modeling', 'Forecasting', 'Business Analysis', 'Financial Analysis', 'Budgeting', 'Data Analysis', 'Microsoft Excel', 'Financial Reporting', 'Accounting', 'SQL']",1.28,40605.44,65280.0,28160.0
848,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"Birmingham, England: Birmingham",+8%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
849,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"London, England: London",+4%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
850,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"London, England",+4%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
851,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"Glasgow, Scotland: Glasgow",-7%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
852,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"Manchester, England: Manchester",-11%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
853,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"Cambridge, England: Cambridgeshire",-11%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
854,UNITED KINGDOMS,UK,Design_Architect,£,33651.0,21000.0,58000.0,"Edinburgh, Scotland: Edinburgh",-18%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28,43073.28,74240.0,26880.0
855,UNITED KINGDOMS,UK,Environmental_Engineer,£,29993.0,21000.0,47000.0,"London, England: London",+13%,70%,30%,"['Regulatory Compliance', 'Environmental Compliance', 'Project Management', 'Engineering Design', 'Environmental Consulting', 'Technical Writing']",1.28,38391.04,60160.0,26880.0
856,UNITED KINGDOMS,UK,Environmental_Engineer,£,29993.0,21000.0,47000.0,"Glasgow, Scotland: Glasgow",+2%,70%,30%,"['Regulatory Compliance', 'Environmental Compliance', 'Project Management', 'Engineering Design', 'Environmental Consulting', 'Technical Writing']",1.28,38391.04,60160.0,26880.0
857,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Oxford, England: Oxfordshire",+22%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
858,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Cambridge, England: Cambridgeshire",+13%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
859,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"London, England: London",+10%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
860,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Leicester, England: Leicestershire",+1%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
861,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Manchester, England: Manchester",-3%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
862,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Glasgow, Scotland: Glasgow",-5%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
863,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,£,69955.0,52000.0,96000.0,"Edinburgh, Scotland: Edinburgh",-10%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28,89542.40000000001,122880.0,66560.0
864,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,£,55314.0,46000.0,63000.0,"London, England: London",+9%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28,70801.92,80640.0,58880.0
865,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,£,55314.0,46000.0,63000.0,"Leicester, England: Leicestershire",+3%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28,70801.92,80640.0,58880.0
866,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,£,55314.0,46000.0,63000.0,"Southampton, England: Hampshire",+2%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28,70801.92,80640.0,58880.0
867,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,£,55314.0,46000.0,63000.0,"Newcastle-upon-Tyne, England: Tyne and Wear",-5%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28,70801.92,80640.0,58880.0
868,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,£,55314.0,46000.0,63000.0,"Oxford, England: Oxfordshire",-19%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28,70801.92,80640.0,58880.0
869,UNITED KINGDOMS,UK,General_Manager,£,35000.0,26000.0,57000.0,"London, England: London",+17%,69.9%,30.1%,"['Leadership', 'Business Development', 'People Management', 'Operations Management', 'Budget Management', 'Team Leadership', 'Sales Management', 'Customer Service']",1.28,44800.0,72960.0,33280.0
870,UNITED KINGDOMS,UK,General_Manager,£,35000.0,26000.0,57000.0,"London, England",+13%,69.9%,30.1%,"['Leadership', 'Business Development', 'People Management', 'Operations Management', 'Budget Management', 'Team Leadership', 'Sales Management', 'Customer Service']",1.28,44800.0,72960.0,33280.0
871,UNITED KINGDOMS,UK,General_Manager,£,35000.0,26000.0,57000.0,"Manchester, England: Manchester",-5%,69.9%,30.1%,"['Leadership', 'Business Development', 'People Management', 'Operations Management', 'Budget Management', 'Team Leadership', 'Sales Management', 'Customer Service']",1.28,44800.0,72960.0,33280.0
872,UNITED KINGDOMS,UK,General_Manager,£,35000.0,26000.0,57000.0,"Birmingham, England: Birmingham",-13%,69.9%,30.1%,"['Leadership', 'Business Development', 'People Management', 'Operations Management', 'Budget Management', 'Team Leadership', 'Sales Management', 'Customer Service']",1.28,44800.0,72960.0,33280.0
873,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"London, England: London",+21%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
874,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"Brighton, England: East Sussex",+11%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
875,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"Manchester, England: Manchester",+3%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
876,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"Birmingham, England: West Midlands",-1%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
877,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"York, England: North Yorkshire",-5%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
878,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"Bristol, England: Bristol",-16%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
879,UNITED KINGDOMS,UK,Deputy_General_Manager,£,25294.0,20000.0,40000.0,"Belfast, Northern Ireland: Belfast",-21%,53.4%,46.6%,"['Project Management', 'Operations Management', 'Strategic Planning', 'Team Leadership', 'People Management', 'Business Development', 'Customer Service', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel']",1.28,32376.32,51200.0,25600.0
880,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"London, England: London",+27%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
881,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Reading, England: Berkshire",+21%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
882,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Bristol, England: Bristol",+5%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
883,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Birmingham, England: West Midlands",-3%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
884,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Birmingham, England: Birmingham",-4%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
885,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Manchester, England: Manchester",-10%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
886,UNITED KINGDOMS,UK,Network_Engineer,£,30981.0,20000.0,50000.0,"Glasgow, Scotland: Glasgow",-21%,96.1%,3.9%,"['Network Architecture / Design', 'Windows NT / 2000 / XP Networking', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'VoIP', 'Switching and Routing', 'Microsoft Office', 'Network Support', 'Microsoft Exchange', 'Windows Operating System General Use']",1.28,39655.68,64000.0,25600.0
887,UNITED KINGDOMS,UK,Database_Administrator_(DBA),£,30010.0,18000.0,51000.0,"Manchester, England: Manchester",+17%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0
888,UNITED KINGDOMS,UK,Database_Administrator_(DBA),£,30010.0,18000.0,51000.0,"Edinburgh, Scotland: Edinburgh",+16%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0
889,UNITED KINGDOMS,UK,Database_Administrator_(DBA),£,30010.0,18000.0,51000.0,"London, England: London",+9%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0
890,UNITED KINGDOMS,UK,Database_Administrator_(DBA),£,30010.0,18000.0,51000.0,"Nottingham, England: Nottinghamshire",+8%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0
891,UNITED KINGDOMS,UK,Database_Administrator_(DBA),£,30010.0,18000.0,51000.0,"Leeds, England: West Yorkshire",+3%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']",1.28,38412.8,65280.0,23040.0
